,unitid,log_yield_per_dollar,Total expenses,Discounts and allowances from local government grants applied to auxiliary enterprises_per_dollar,Discounts and allowances from local government grants applied to tuition and fees_per_dollar,Independent operations revenue - Temporarily restricted_per_dollar,Discounts and allowances from endowments and gifts applied to auxiliary enterprises_per_dollar,Federal appropriations - Temporarily restricted_per_dollar,Federal grants and contracts - Pemanently restricted_per_dollar,Local appropriations - Total_per_dollar,Local appropriations - Unrestricted_per_dollar,Discounts and allowances from state government grants applied to auxiliary enterprises_per_dollar,Academic support-Salaries and wages_per_dollar,Hospital services-Operation and maintenance of plant_per_dollar,Local grants and contracts - Permanently restricted_per_dollar,Independent operations revenue - Permanently restricted_per_dollar,Other expenses-Interest_per_dollar,Local grants and contracts - Total_per_dollar,Independent operations-Total Amount_per_dollar,"Intangible Assets, net of accumulated amortization_per_dollar",Discounts and allowances from other federal grants applied to auxiliary enterprises_per_dollar,Temporarily restricted net assets_per_dollar,"Property, Plant, and Equipment, net of accumulated depreciation_per_dollar",State appropriations - Temporarily restricted_per_dollar,Federal grants and contracts - Temporarily restricted_per_dollar,Independent operations-Depreciation_per_dollar,New gifts and additions_per_dollar,Allowances applied to auxiliary enterprise revenues_per_dollar,Independent operations-All other_per_dollar,Hospital services-Total amount_per_dollar,Tuition and fees - Permanently restricted_per_dollar,Discounts and allowances from state government grants applied to tuition and fees_per_dollar
655,193016,-0.7690019851489883,137617819.0,0.0,0.0002811263852393999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09229353503996456,0.0,0.0,0.0,0.0,0.0013287838352774167,0.0,0.0,0.0,0.03281921047351191,0.7307184822725125,0.0,0.0,0.0,0.0009399364191347925,0.0,0.0,0.0,0.0,0.08066323155433817
656,193052,4.146090541327387,4598217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08575979921492759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00671274684658568,0.15491308913868138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,193061,6.313312864088441,1168502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22427860628394303,0.0,0.0,0.0,0.7975964097622426,0.0,0.0,0.0,0.0,0.0
658,193070,4.879120870450529,4031291.3333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631800199009846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648089106931328,0.4916236104328522,0.0,0.0,0.0,0.2311896915744285,0.0,0.0,0.0,0.0,0.0
659,193247,4.4491209591850875,4132109.3333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.841214148254225,0.0,0.0,0.0,0.22554896901727672,0.0,0.0,0.0,0.0,0.0
660,193292,-0.2502636627124731,110089210.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03230863840753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050628081228377836,1.0538841223774542,0.0,0.0,0.0,0.0050340991332750405,7.72101094060589e-05,0.0,0.0,0.0,0.0
661,193353,-0.5378024332023716,58562239.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039842451039227386,0.0,0.0,0.0,0.0,5.620800511392099e-05,0.0397442421359124,0.0,0.0,0.12047535306297115,1.9376156003004417,0.0,0.014161113111799874,0.0032055126489100184,0.007478624494091668,0.0,0.03748688596091319,0.0,0.0,0.004313257167720231
662,193380,0.6613966478210682,37841474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132005076405498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24424962498377664,1.3666316948964514,0.0,0.0,0.0,0.024628876771554935,0.0,0.0,0.0,0.0,0.0
663,193399,0.44310308484086464,50142220.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027116579240454065,0.0,0.0,0.0,0.0,3.4235952134602314e-07,0.0,0.0,0.0,0.20634901145383389,1.347612635983374,0.0,0.0,0.0,0.173876902220964,0.0,0.0,0.0,0.0,0.0
664,193584,-0.391887596224122,80303405.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03950394299901373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21277408875362458,1.8521041827543079,0.0,0.006417490366509673,0.0,0.005803527199920444,0.010010893373586367,0.0,0.0,0.0,0.0
665,193609,0.6613966478210682,37841474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004442682826431832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24424962498377664,1.3666316948964514,0.0,0.0,0.0,0.024628876771554935,0.0,0.0,0.0,0.0,0.0
666,193645,1.2982519484968842,63179375.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12321642843715667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034090895691110464,0.9373601160397668,0.0,0.0,0.0,0.014751538656788401,0.0,0.0,0.0,0.0,0.0
667,193654,-1.515477816514329,402187333.3333333,0.0,3.7296052751537015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09974290587636608,0.0,0.0,0.0,0.0,0.0008234139646367117,0.0,0.0,0.0,0.23943982986369539,1.7662996182541801,0.000528360747313441,0.004721680278344586,0.0,0.013135669779091336,0.0,0.0,0.0,0.0,0.0026554789559094356
668,193900,-3.561195061185313,6305138000.0,0.0,0.0,0.0,0.0003742408175681484,0.0,0.0,0.0,0.0,0.0,0.004055502036593013,0.0,0.0,0.0,0.0001500363671659526,0.004728729093637601,0.007456432092895244,0.0030222970536092947,0.00021528363058825992,0.2076951897537109,0.9570136556355574,0.0,0.0,0.0,0.034864819929397266,0.003146825123679556,0.0011290791732076284,0.0,0.0,1.586008109576666e-06
669,193973,-0.2473939338962732,85719568.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044041137942423536,0.0,0.0,0.0,0.0,0.0,0.006783869128599011,0.0,0.0,0.21587208179478118,1.6143793887902804,0.0,0.021168219835295876,0.0002895954854026816,0.008188701992413595,0.0,0.0006542030144381074,0.0,0.0,0.03842750335828608
670,194091,-1.132510949979468,257154826.5,0.0,0.0016392536968385463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300661103218039,0.0,0.0,0.0,0.0,0.0004967539143842073,0.0,0.0,0.0,0.019405292009947946,0.5006477929487095,0.0,0.0,0.0,0.000668013905622728,0.00039013461798664703,0.0,0.0,0.0,0.017640687758975426
671,194116,1.2836758571676976,14812861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027915471562178298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07882518441238327,0.8548914577226732,0.0,0.0,0.0,0.07304449829104587,0.0,0.0,0.0,0.0,0.0
672,194161,1.75688163773724,43765566.0,0.0,0.0,0.0,0.0004912537861386278,0.0,0.0,0.0,0.0,0.0,0.020671544230305015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1581945533771154,1.3898233640270221,0.0,0.0036573653969576595,0.0,0.0018490564020124862,0.0010101167966920235,0.0,0.0,0.0,0.0
673,194189,5.6687464667194325,3594462.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6082120862495285,0.0,0.0,0.0,0.2592858004301339,0.0,0.0,0.0,0.0,0.0
674,194310,-1.78279854149024,368795027.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06152700409353179,0.0,0.0,0.0,0.0,0.0008926326968982791,0.0,0.0,0.0,0.2720252760638609,1.0679172561059904,0.0,0.0,0.0,0.010346690479713695,0.0,0.0,0.0,0.0,4.392683955046004e-05
675,194392,1.0367597048928678,27263581.833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02769496703022471,0.0,0.0,0.0,0.0,0.0,0.0,0.0046013274203497755,0.0,0.18894386407078292,1.6745902994612025,0.0,0.009098908384445525,0.0,0.004188261127904746,0.0,0.0,0.0,0.0,0.027692619576379824
676,194569,4.906739799797849,3630654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05074205179929934,0.0,0.0,0.0,0.0,0.0,0.0,0.0032909589658869543,0.0,0.08175216733220332,0.8082376710458594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,194578,-1.2611228965213603,192454878.5,0.0,0.0,0.00016941720012915478,0.0,0.0,0.0,0.0,0.0,0.0,0.06458850041569614,0.0,0.0,0.0,0.0,0.006389950601676573,0.0,0.0,0.0,0.2100857864198023,1.4939461450613907,0.0,0.0,0.0,0.014848846764879488,0.0004618121436708605,0.0,0.0,0.0,0.0019290911349903765
678,194657,6.522888392421935,4156660.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22421676310358749,0.0,0.0,0.0,0.0,0.0
679,194675,7.886709550130732,624379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7966939951535846,0.0,0.0,0.0,1.492671918818538,0.0,0.0,0.0,0.0,0.0
680,194693,5.517173437675831,2042903.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090505164952304,0.0,0.0,1.0310155757058865,0.0,0.0,0.0,0.45620995997363883,0.0,0.0,0.0,0.0,0.0
681,194718,4.670866977662068,2061943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3481308649172163,0.0,0.0,0.0,0.45199746064755425,0.0,0.0,0.0,0.0,0.0
682,194736,4.777273798589179,5847650.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481275173036011,0.0,0.0,0.0,0.15937904409192238,0.0,0.0,0.0,0.0,0.0
683,194763,3.8041168049543397,6674350.666666667,0.0,0.0,0.0,0.08453571413588697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016755862193236076,2.5666950273115208,0.0,0.0,0.0,0.06986627213473749,0.12888774398628142,0.0,0.0,0.0,0.0
684,194824,-2.089361492204665,427875000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029558476969519916,0.0,0.0,0.0,0.008044405492258253,0.0,0.0,0.0,0.0,0.4291954425942156,1.57727568409777,0.0,0.0,0.0,0.02066023955594508,0.0021279579316389133,0.0,0.0,0.0,0.0
685,194958,0.5750706637681088,38517254.0,0.0,0.0,0.0002897835517211758,0.0,0.005977433732252391,0.0,0.0,0.0,0.0,0.02513206159504517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17673493806178395,1.7948770049910618,0.002750849441828503,0.0,0.0,0.01503292524435932,0.0,0.0,0.0,0.0,0.03311580830762235
686,195003,-2.1813957344654837,565501333.3333334,0.0,0.0,0.0,0.0,0.0,0.0003966981510211588,0.0,0.0,0.0,0.05598748956677968,0.0,0.0,0.0,0.0,0.0,0.0006943691261559065,0.0,0.0,0.5094806731961729,1.1522315891975496,0.0,0.0001175947713651132,0.0,0.01775062127763919,0.0,0.0005906263704653805,0.0,0.0,0.000733862107015368
687,195030,-3.340538333483648,4063231833.3333335,0.0,0.0,0.0,0.0,0.0,0.0,3.039054585079668e-05,3.039054585079668e-05,0.0,0.012774021180430634,0.01659984041438935,0.0,0.0,0.0,0.0010109022411593463,0.0,0.003271861877107595,0.0,0.16965817279849196,0.5229611765117512,0.0,0.0,0.0,0.015154685365192263,0.0,0.0,0.7266772988710013,0.0,0.00010007526439032049
688,195128,0.6506242997747956,48622355.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04251475763202944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24586696803878288,0.9731890098263236,0.0,0.013092156710054368,0.0,0.02203690021408328,0.0,0.0,0.0,0.0,0.0077721450312015945
689,195164,0.14691600029978022,56333436.833333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051514698252581016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454847791537046,1.4727546343768405,0.0006710756901242498,0.008155567856190418,0.0,0.03719517426567095,0.0,0.0,0.0,0.0,0.03373074867812151
690,195173,0.3399476535430831,54030868.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384636515698429,0.0,0.0,0.0,0.0,0.00039145215665004534,0.0,0.0,0.0,0.2654762588784471,1.0244303217150765,0.0,0.0,0.0,0.006934776552777419,0.0,0.0,0.0,0.0,0.0
691,195191,4.709431532710853,4896138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778719268125204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005332366040336281,0.6526424840694168,0.0,0.0,0.0,8.169704366992923e-06,0.006891145633558532,0.0,0.0,0.0,0.021314145965657012
692,195216,-0.8952201445797522,125121520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048048142850779525,0.0,0.0,0.0,0.0,0.00010432524583567506,0.0,0.0,0.0,1.1598520382425022,1.3071215780200454,0.0,0.0,0.0,0.06785107789611251,0.025658213444551076,0.0,0.0,0.0,0.010842483371365693
693,195234,-0.4456518222829012,82880841.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016874999526177194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10036623240460128,1.417868346498918,0.0,0.06892943781654116,0.0,0.007491152192306702,0.005463771723152,0.0,0.0,0.0,0.0
694,195243,0.45948781028901525,31969460.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046524364505098025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4316840181480906,1.384370051120089,0.0,0.0,0.0,0.05505363470240607,0.0,0.0,0.0,0.0,0.026735953207593227
695,195289,7.7710103929343965,2155253.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746791290305967,0.0,0.0,0.0,0.0,0.006875370122712547,0.0,0.0,0.0,0.0,0.03412877463302464,0.0,0.0,0.0,0.4324284488709063,0.0,0.0,0.0,0.0,0.0
696,195304,-0.1266173720272191,80772730.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035718822768280784,0.0,0.0,0.0,0.0,0.0005056925348738934,0.0,0.0,0.0,0.447818887538284,1.1703818393279062,0.0,0.0,0.0,0.026154619209241742,0.0,0.0,0.0,0.0,0.0003736780957845589
697,195438,3.425926169306836,5080803.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197294437300817,0.0,0.0,0.0,0.18343416328840093,0.0,0.0,0.0,0.0,0.0
698,195474,-0.8540865944903816,100745170.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048966429780484516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466060527880555,1.2257424497725098,0.0,1.6543390148435982e-05,0.0,0.025272993027250563,0.014192935054248465,0.0,0.0,0.0,0.0
699,195526,-1.206218590179299,160063333.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049895874549657424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8491961515233553,1.4851058955829983,0.0,0.014014244361606863,0.0,0.03403652720798017,0.0,0.0,0.0,0.0,0.004598179887128012
700,195544,0.9014113009576191,52201666.666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03535008460777114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546119217138661,0.7417611187382267,0.0,0.0,0.0,0.04729734044251461,0.0,0.0,0.0,0.0,0.06990198269531625
701,195562,1.2740437044466288,65161333.333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03491845879969716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06856827157209797,0.7396513269628204,0.0,0.0,0.0,0.014302853430459781,0.0,0.0,0.0,0.0,0.0
702,195702,3.5971752974236852,4710117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15284001083907967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428400115467763,0.019524532688536895,0.0,0.0,0.0,0.19787045629652086,0.0,0.0,0.0,0.0,0.023335938364163776
703,195720,-0.347378077276718,95501604.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536678556472702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22918167441333115,1.5277946533910596,0.0,0.007931610182298716,0.0,0.019649491823198473,0.028336593674129325,0.0,0.0,0.0,0.005732165463718875
704,195809,-2.312571777575206,463313565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05284748600063744,0.0,0.0,0.0,0.0,0.0010806680484874917,0.0,0.10654087391850102,0.0,0.1511304547229652,1.324906905479618,0.0,0.0,0.0,0.026269466094447864,0.003026929861536003,0.0,0.0,0.0,0.0
705,196413,-2.711086555483398,958194198.6666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490262943204712,0.0,0.0,0.0,0.0,0.00012282078813504374,0.0,0.0,0.0,0.2635348154734323,1.2184779864645086,0.0,0.0,0.0,0.021161078858768684,0.006623534674736478,0.0,0.0,0.0,0.0012990028553001092
706,196431,5.663997468110416,4120184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21098928267928485,0.0,0.0,0.0,0.2262017909879753,0.0,0.0,0.0,0.0,0.0
707,196440,6.232886015346882,1909234.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005003750193794931,0.0,0.0,0.0,0.0,0.0,0.0,0.001635035609382049,0.0,0.0,0.43879449776035906,0.0,0.0,0.0,0.4881500510501241,0.0,0.0,0.0,0.0,0.0
708,196583,5.048412315636532,1545548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6121768244445764,0.0,0.0,0.0,0.6030178292747944,0.0,0.0,0.0,0.0,0.0
709,196592,-0.5381902821445811,379017508.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07330356176817777,0.0,0.0,0.0,0.0,0.0,0.0,0.017266132890386924,0.0,0.06006670624120904,1.1031394525947693,0.0,0.0,0.0,0.001382521884817942,0.0,0.0,0.0,0.0,0.004904786610451439
710,196653,2.1340160781923734,18263085.166666668,0.0,0.0006023078740319805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030277104239899738,0.0,0.0,0.0,0.0,0.0004467664285016612,0.0,0.0,0.0,0.07683241835618664,0.4791440175711093,0.0,0.0,0.0,0.012081584134684947,0.0,0.0,0.0,0.0,0.009605496464539474
711,196866,-1.3818770903668873,130722758.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037514686823551295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5480398988776436,1.655233629817753,0.0,0.00045775502934009005,0.0,0.0734378629600238,0.0,0.0,0.0,0.0,0.0
712,197045,0.21508981237188443,80802897.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03611379976377332,0.0,0.0,0.0,0.0,0.0004039046570000689,0.0,0.0017856290327013973,0.0,0.14128384207739614,0.8695833527719239,0.0,0.0,0.0,0.018760020293496653,0.0,0.0,0.0,0.0,0.0071726140613282375
713,197133,-1.6056446305516752,188945931.16666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05010707706101464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8581910364450676,2.523064370265918,0.0,0.0,0.0,0.0834948966754102,0.00956406235111068,0.0,0.0,0.0,0.0033253216733509852
714,197142,4.1750105898513965,8928196.333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035967548354018046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10234469156872258,0.4223722828078489,0.0,0.02713437193305449,0.0,0.0005847765668534245,0.0,0.0,0.0,0.0,0.0
715,197197,0.06202593849148902,73085764.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014526793903559671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632519668644544,0.9559063924863526,0.0,0.0,0.0,0.014928885432624777,0.005276079927877427,0.0,0.0,0.0,0.014979579299511782
716,197221,2.2379507431920844,7203575.833333333,0.0,0.0,0.0,0.014070650791372017,0.0,0.0,0.0,0.0,0.0,0.029743954709530257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1114829197675091,1.8159444886804483,0.0,0.0,0.0,0.30704945032507586,0.01464133958470394,0.0,0.0,0.0,0.0
717,197230,0.3408379058985555,22723199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02431458557691048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19049125374762008,1.3157577416806499,0.0,0.0,0.0,0.041708079923077734,0.0,0.0,0.0,0.0,0.024369500086673535
718,197601,5.241063935763582,1590493.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013775912947773757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314625198614979,1.4745836224207558,0.0,0.0,0.0,0.585977245427284,0.0,0.0,0.0,0.0,0.11119127490932845
719,197610,4.065726418280303,3044716.3333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010119169284407337,0.0,0.0,0.07620852254545005,0.0,0.0,2.751383297995248,0.0,0.0,0.0,0.30610175069401646,0.0,0.0,0.0,0.0,0.0
720,197647,5.748678761577535,2843948.1666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010431507512824456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30555960085770434,0.0,0.0,0.0,0.3277109656651619,0.00983486044547577,0.0,0.0,0.0,0.0
721,197692,4.73146014306795,2463807.6666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037561305854096026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010146895936005828,2.4222703801419563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,197708,-0.7523536538942953,413971333.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04573464829287696,0.0,0.0,0.0,0.0,0.0018882144818401275,0.0,0.0,0.0,0.5486543351633044,0.6314990409963975,0.0,0.0,0.0,0.010964527334420902,0.0,0.0,0.0,0.0,0.0
723,197735,4.558961126326871,5958391.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992342647751083,0.0,0.0,0.0,1.6783053881966516e-07,0.0,0.0,0.0,0.0,0.0
724,197744,4.783238965339712,5256807.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472323061488145,0.0,0.0,0.0,0.0,0.0,0.0,0.0038833139658532917,0.0,0.0,0.8837242909542941,0.0,0.0,0.0,0.1772925924239694,0.029631768889887666,0.0,0.0,0.0,0.0
725,197911,0.7735746700625808,26514285.833333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01954164772116717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358379512579115,1.48909314076377,0.0,0.027727989279238557,0.0,0.020472586114975818,0.0,0.0,0.0,0.0,0.11338811910296283
726,197984,1.8980405551207118,30374002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026011850529278294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14324394921683353,0.6402242121403693,0.0,0.01921369575643451,0.0,0.06242427323208841,0.0,0.0,0.0,0.0,0.0
727,197993,0.2712063908914665,16789472.166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05510927666348216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12731265832031866,1.7560251770075002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038835884387987456
728,198066,1.2140656050544367,18057443.666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012177591176573146,0.0,0.0,0.0,0.0,0.0006752432344105701,0.0,0.0,0.0,0.12969400375257986,1.6094799852714479,0.0,0.0015892430399570584,0.0,0.02800274553443159,0.0,0.0,0.0,0.0,0.0
729,198109,0.6613966478210682,37841474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01154036265430182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24424962498377664,1.3666316948964514,0.0,0.0,0.0,0.0068481476170827804,0.0,0.0,0.0,0.0,0.014274417534581238
730,198136,-1.1140342944196764,149558464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02470511242123125,0.0,0.0,0.0,0.0,0.0,0.0,0.001551861351023236,0.0,0.48167285269792554,1.9721400265695874,0.0,0.0,0.0,0.10869771302278151,0.01481355812801073,0.0,0.0,0.0,0.05442126632164396
731,198215,0.4822894403100134,54882995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014112006217347772,0.0,0.0,0.0,0.0,0.0,0.0,0.0029974068774247225,0.0,0.8436438949198503,1.1176175152248888,0.0,0.0,0.0,0.006796276332951582,0.0,0.0,0.0,0.0,0.055378264251067205
732,198303,0.8908017427727596,27180482.333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010080468648048397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15366878392530856,1.5592188227908195,0.0,0.0,0.0,0.0168586412257315,0.0,0.0,0.0,0.0,0.11463619231579249
733,198385,-0.9744435315846716,129169357.83333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029383604571531594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770734458000912,2.1685097200949026,0.0,0.0,0.0,0.1893994242161254,0.0,0.0,0.0,0.0,0.004607989154579511
734,198419,-3.6279489241781473,6001105166.666667,0.0,0.0,0.0,9.181642125862872e-05,0.0,0.0,0.0,0.0,0.0,0.022096096688412753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008341935684013,0.6862169082133788,0.0,0.0,0.0,0.06532780031544745,8.292916935216739e-05,0.0,0.5142519998608034,0.0,0.00012014453671047423
